district,neighborhood,room,living_room,area,age,floor,price
 Esenyurt , Necip Fazıl Kısakürek Mah.,1,1,95,7,1,10000
 Sultanbeyli , Akşemsettin Mah.,3,1,110,3,1,17000
 Beşiktaş , Muradiye Mah.,3,1,120,40,1,38000
 Bahçelievler , Bahçelievler Mah.,3,1,120,33,5,23000
 Ümraniye , Esenşehir Mah.,1,1,66,13,5,29000
 Beşiktaş , Nisbetiye Mah.,4,1,200,32,5,80000
 Başakşehir , Kayabaşı Mah.,2,1,69,12,3,23000
 Bahçelievler , Şirinevler Mah.,3,1,116,40,5,20000
 Maltepe , Fındıklı Mah.,1,1,65,8,0,17000
 Eyüpsultan , Alibeyköy Mah.,1,1,110,7,0,23000
 Beykoz , Tokatköy Mah.,1,1,50,21,0,22000
 Ataşehir , Yeni Sahra Mah.,1,1,70,10,-1,20000
 Beylikdüzü , Adnan Kahveci Mah.,3,1,185,4,1,25000
 Kadıköy , Bostancı Mah.,3,1,160,21,7,40000
 Gaziosmanpaşa , Karadeniz Mah.,1,1,78,8,8,36000
 Zeytinburnu , Beştelsiz Mah.,3,1,125,27,2,38500
 Fatih , Şehremini Mah.,1,1,60,45,1,14500
 Üsküdar , Bulgurlu Mah.,3,1,110,20,3,40000
 Büyükçekmece , Kumburgaz Mah.,2,1,92,30,1,30000
 Silivri , Alibey Mah.,2,1,85,26,5,14000
 Ümraniye , Madenler Mah.,3,1,155,16,3,46000
 Küçükçekmece , Cennet Mah.,2,1,100,0,3,35000
 Bahçelievler , Siyavuşpaşa Mah.,3,1,110,32,0,12500
 Ümraniye , Elmalıkent Mah.,2,1,110,26,0,20000
 Şişli , Esentepe Mah.,2,1,90,24,3,34000
 Beyoğlu , Pürtelaş Hasan Efendi Mah.,2,1,70,45,2,50000
 Ataşehir , İnönü Mah.,1,1,64,0,2,25000
 Başakşehir , Kayabaşı Mah.,3,1,125,5,1,28000
 Fatih , Hırka-i Şerif Mah.,2,1,90,25,3,20000
 Kağıthane , Sultan Selim Mah.,1,1,65,25,2,14000
 Maltepe , Fındıklı Mah.,2,1,75,3,-1,20000
 Bahçelievler , Fevzi Çakmak Mah.,1,1,60,11,0,16000
 Küçükçekmece , Kanarya Mah.,2,1,110,21,4,9500
 Kağıthane , Hürriyet Mah.,1,1,70,30,0,15000
 Bakırköy , Zuhuratbaba Mah.,3,1,140,35,5,25500
 Ümraniye , Tatlısu Mah.,3,1,130,26,2,30000
 Pendik , Yenişehir Mah.,2,1,94,4,4,30000
 Kadıköy , Caddebostan Mah.,2,1,125,28,1,65000
 Sarıyer , Maslak Mah.,3,1,117,10,5,55000
 Kadıköy , Bostancı Mah.,2,1,85,5,4,47500
 Bahçelievler , Bahçelievler Mah.,3,1,120,0,3,58000
 Bağcılar , Fatih Mah.,2,1,90,25,4,13000
 Kadıköy , Dumlupınar Mah.,2,1,105,2,3,47000
 Kadıköy , Fikirtepe Mah.,1,1,69,4,7,36500
 Fatih , Karagümrük Mah.,2,1,90,25,3,18000
 Ataşehir , İçerenköy Mah.,3,1,110,30,4,13000
 Esenyurt , Namık Kemal Mah.,2,1,125,7,6,15000
 Tuzla , Postane Mah.,3,1,160,16,2,35000
 Çekmeköy , Alemdağ Mah.,2,1,95,0,3,26000
 Maltepe , Bağlarbaşı Mah.,3,1,85,30,3,21500
 Üsküdar , Küçüksu Mah.,2,1,115,26,0,28000
 Eyüpsultan , Mithatpaşa Mah.,2,1,80,4,3,38000
 Bayrampaşa , Kocatepe Mah.,2,1,100,21,3,25000
 Üsküdar , Ferah Mah.,2,1,80,10,3,31000
 Başakşehir , Ziya Gökalp Mah.,2,1,106,0,4,28000
 Avcılar , Firuzköy Mah.,4,1,200,12,3,35000
 Gaziosmanpaşa , Karadeniz Mah.,1,1,92,10,3,23000
 Kartal , Orta Mah.,2,1,105,8,3,30000
 Silivri , Balaban Mah.,4,1,200,0,0,52500
 Sarıyer , Ferahevler Mah.,1,1,65,2,1,55000
 Çekmeköy , Mehmet Akif Mah.,3,1,115,16,1,35000
 Kadıköy , Acıbadem Mah.,3,1,105,35,5,36000
 Beylikdüzü , Adnan Kahveci Mah.,2,1,94,5,0,25000
 Bahçelievler , Bahçelievler Mah.,2,1,120,0,2,55000
 Küçükçekmece , Halkalı Merkez Mah.,3,1,165,16,4,53000
 Esenyurt , Mehterçeşme Mah.,2,1,90,5,0,9500
 Kartal , Yakacık Yeni Mah.,1,1,60,3,4,27000
 Beylikdüzü , Marmara Mah.,2,1,105,11,5,25000
 Kağıthane , Hürriyet Mah.,3,1,220,0,8,58000
 Kadıköy , Merdivenköy Mah.,2,1,75,30,3,27500
 Başakşehir , Bahçeşehir 2. Kısım Mah.,2,1,100,20,0,27500
 Beykoz , Kavacık Mah.,3,1,160,20,6,15000
 Beykoz , Çubuklu Mah.,3,1,140,16,4,50000
 Sarıyer , Maslak Mah.,2,1,165,5,3,80000
 Beyoğlu , Pürtelaş Hasan Efendi Mah.,1,1,50,65,-1,15000
 Şişli , Halide Edip Adıvar Mah.,3,1,140,15,2,40000
 Kartal , Hürriyet Mah.,3,1,130,20,6,20000
 Tuzla , Mimar Sinan Mah.,3,1,115,10,3,27000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,1,1,66,11,7,20000
 Sarıyer , Ayazağa Mah.,2,1,100,25,1,25000
 Şişli , Mecidiyeköy Mah.,1,1,65,0,0,23750
 Sarıyer , Bahçeköy Merkez Mah.,3,1,160,20,2,35000
 Sancaktepe , Atatürk Mah.,3,1,142,11,0,41000
 Beyoğlu , Kılıçali Paşa Mah.,3,1,158,45,2,68000
 Sarıyer , Bahçeköy Yeni Mah.,3,1,140,26,2,38000
 Şişli , Kuştepe Mah.,3,1,150,25,1,30000
 Büyükçekmece , Mimar Sinan Merkez Mah.,2,1,85,24,1,12000
 Şişli , Mecidiyeköy Mah.,3,1,135,25,3,36000
 Beşiktaş , Gayrettepe Mah.,2,1,120,16,-2,37500
 Beşiktaş , Gayrettepe Mah.,2,1,120,16,-2,37500
 Üsküdar , Aziz Mahmut Hüdayi Mah.,3,1,95,11,2,45000
 Kağıthane , Gültepe Mah.,1,1,65,40,0,9000
 Küçükçekmece , İnönü Mah.,2,1,123,0,2,45000
 Beykoz , Kanlıca Mah.,3,1,100,30,3,35000
 Sarıyer , Cumhuriyet Mah.,2,1,115,29,2,36000
 Bakırköy , Yenimahalle Mah.,2,1,115,5,0,49500
 Beşiktaş , Bebek Mah.,2,1,100,30,0,50000
 Eyüpsultan , Karadolap Mah.,2,1,90,8,3,30000
 Bahçelievler , Soğanlı Mah.,2,1,75,14,1,20000
 Kağıthane , Hürriyet Mah.,3,1,180,5,8,55000
 Kağıthane , Sultan Selim Mah.,2,1,77,5,1,26500
 Küçükçekmece , Atakent Mah.,1,1,60,22,4,19000
 Eyüpsultan , Mimar Sinan Mah.,1,1,65,0,1,39000
 Sarıyer , Kireçburnu Mah.,1,1,70,25,0,20000
 Küçükçekmece , İnönü Mah.,3,1,115,0,1,27500
 Küçükçekmece , Atakent Mah.,3,1,141,11,7,49000
 Başakşehir , Altınşehir Mah.,3,1,100,4,3,20000
 Şişli , Eskişehir Mah.,2,1,85,30,6,18000
 Bahçelievler , Siyavuşpaşa Mah.,2,1,100,31,4,17500
 Beşiktaş , Dikilitaş Mah.,2,1,90,21,0,20000
 Küçükçekmece , Tevfik Bey Mah.,1,1,48,7,3,19000
 Beşiktaş , Ortaköy Mah.,1,1,42,40,5,20000
 Eyüpsultan , Akşemsettin Mah.,2,1,110,26,4,18500
 Esenyurt , Hürriyet Mah.,3,1,130,5,1,16000
 Kağıthane , Çeliktepe Mah.,2,1,80,11,2,30000
 Kağıthane , Talatpaşa Mah.,2,1,90,4,7,22500
 Pendik , Harmandere Mah.,1,1,62,11,2,26250
 Çekmeköy , Nişantepe Mah.,2,1,75,0,1,25000
 Pendik , Kavakpınar Mah.,2,1,95,4,7,24500
 Kağıthane , Çeliktepe Mah.,2,1,75,26,3,18000
 Maltepe , Zümrütevler Mah.,1,1,83,11,-1,32000
 Sarıyer , Kocataş Mah.,2,1,160,15,2,60000
 Üsküdar , Çengelköy Mah.,3,1,113,1,3,65000
 Ataşehir , Kayışdağı Mah.,3,1,110,4,3,26000
 Küçükçekmece , Mehmet Akif Mah.,2,1,80,20,2,14000
 Üsküdar , Bulgurlu Mah.,2,1,65,20,0,18000
 Üsküdar , Burhaniye Mah.,3,1,120,22,3,27500
 Kağıthane , Seyrantepe Mah.,1,1,65,5,0,18000
 Şişli , Duatepe Mah.,1,1,45,25,5,13000
 Küçükçekmece , Cumhuriyet Mah.,3,1,130,20,1,25000
 Beyoğlu , Hacımimi Mah.,2,1,110,30,2,32500
 Üsküdar , Salacak Mah.,2,1,120,40,2,20000
 Kağıthane , Çağlayan Mah.,2,1,75,0,7,35000
 Avcılar , Tahtakale Mah.,2,1,80,0,1,17000
 Silivri , Fatih Mah.,1,1,65,35,0,10000
 Sarıyer , Cumhuriyet Mah.,2,1,90,20,0,15000
 Zeytinburnu , Sümer Mah.,2,1,85,31,2,18000
 Kağıthane , Sultan Selim Mah.,3,1,120,29,1,35000
 Maltepe , Aydınevler Mah.,1,1,60,0,1,27000
 Başakşehir , Kayabaşı Mah.,2,1,85,15,4,32000
 Eyüpsultan , Akşemsettin Mah.,4,1,170,16,4,25000
 Avcılar , Merkez Mah.,3,1,145,25,2,18000
 Küçükçekmece , Cumhuriyet Mah.,1,1,65,25,1,14000
 Esenler , Kazım Karabekir Mah.,2,1,80,30,2,9000
 Sancaktepe , Emek Mah.,2,1,100,5,5,20500
 Sancaktepe , Emek Mah.,2,1,100,5,5,20500
 Bakırköy , Zuhuratbaba Mah.,2,1,85,4,1,45000
 Küçükçekmece , Sultan Murat Mah.,3,1,118,32,3,24000
 Pendik , Velibaba Mah.,3,1,145,4,5,34000
 Fatih , Seyyid Ömer Mah.,3,1,125,35,1,25000
 Beykoz , Ortaçeşme Mah.,2,1,85,25,1,16000
 Silivri , Mimar Sinan Mah.,3,1,170,4,3,29000
 Ataşehir , İçerenköy Mah.,2,1,89,35,2,20000
 Kartal , Kordonboyu Mah.,4,1,200,15,0,75000
 Üsküdar , Murat Reis Mah.,3,1,120,35,4,30000
 Üsküdar , Altunizade Mah.,3,1,110,35,2,33000
 Üsküdar , Zeynep Kamil Mah.,3,1,120,31,0,25000
 Bakırköy , Şenlikköy Mah.,4,1,200,21,2,75000
 Büyükçekmece , Atatürk Mah.,3,1,150,18,3,30000
 Avcılar , Ambarlı Mah.,2,1,85,10,3,23000
 Fatih , Şehremini Mah.,3,1,125,42,1,40000
 Beyoğlu , Firuzağa Mah.,2,1,95,30,2,37500
 Ataşehir , Örnek Mah.,2,1,78,13,3,45900
 Maltepe , Altıntepe Mah.,2,1,100,7,1,35000
 Esenyurt , Selahaddin Eyyubi Mah.,2,1,120,5,3,17000
 Fatih , Cibali Mah.,1,1,70,37,3,15000
 Kağıthane , Emniyet Evleri Mah.,2,1,85,23,2,21000
 Gaziosmanpaşa , Yeni Mahalle Mah.,3,1,100,20,0,15500
 Maltepe , İdealtepe Mah.,1,1,60,2,2,32000
 Kartal , Yakacık Yeni Mah.,3,1,115,0,6,32000
 Bayrampaşa , Orta Mah.,3,1,130,35,3,24000
 Beylikdüzü , Barış Mah.,3,1,145,25,3,25000
 Kağıthane , Harmantepe Mah.,1,1,70,25,0,12500
 Beşiktaş , Arnavutköy Mah.,1,1,65,35,1,35000
 Kadıköy , Zühtüpaşa Mah.,2,1,100,32,3,42000
 Fatih , Aksaray Mah.,1,1,61,39,2,20000
 Şişli , Meşrutiyet Mah.,3,1,140,40,7,38000
 Beşiktaş , Ortaköy Mah.,2,1,100,31,2,28500
 Bahçelievler , Soğanlı Mah.,2,1,110,16,5,26000
 Maltepe , Çınar Mah.,3,1,135,31,2,42000
 Beşiktaş , Dikilitaş Mah.,2,1,90,0,4,52500
 Avcılar , Gümüşpala Mah.,3,1,160,24,5,20000
 Kadıköy , Rasimpaşa Mah.,1,1,22,12,3,19750
 Sarıyer , Pınar Mah.,1,1,50,35,0,11000
 Fatih , Şehremini Mah.,3,1,150,30,2,29500
 Ataşehir , İçerenköy Mah.,2,1,100,31,4,18000
 Şişli , Merkez Mah.,1,1,94,26,1,35000
 Beykoz , Gümüşsuyu Mah.,2,1,95,25,1,20500
 Bahçelievler , Bahçelievler Mah.,2,1,90,40,0,25000
 Kağıthane , Çeliktepe Mah.,1,1,55,5,3,17500
 Beşiktaş , Dikilitaş Mah.,2,1,83,52,4,30000
 Fatih , Silivrikapı Mah.,2,1,75,40,1,15000
 Bahçelievler , Siyavuşpaşa Mah.,2,1,85,30,4,17500
 Üsküdar , Ahmediye Mah.,2,1,85,26,3,26500
 Küçükçekmece , Atakent Mah.,2,1,70,23,3,23000
 Bahçelievler , Siyavuşpaşa Mah.,2,1,110,32,7,28000
 Sarıyer , Huzur Mah.,3,1,150,4,3,75000
 Beyoğlu , Firuzağa Mah.,2,1,90,26,5,37000
 Esenler , Oruçreis Mah.,2,1,80,26,5,13000
 Bahçelievler , Yenibosna Merkez Mah.,2,1,80,11,2,16999
 Bayrampaşa , İsmet Paşa Mah.,2,1,85,25,1,22000
 Avcılar , Denizköşkler Mah.,2,1,130,4,1,26000
 Esenyurt , Fatih Mah.,2,1,85,7,1,12000
 Ataşehir , Küçükbakkalköy Mah.,2,1,120,11,1,36000
 Kartal , Atalar Mah.,3,1,110,35,3,20000
 Fatih , Seyyid Ömer Mah.,2,1,80,38,1,17000
 Esenyurt , Saadetdere Mah.,2,1,110,11,4,15000
 Bahçelievler , Şirinevler Mah.,3,1,140,26,3,22000
 Bakırköy , Osmaniye Mah.,3,1,120,35,3,28000
 Sancaktepe , Eyüp Sultan Mah.,3,1,135,2,3,40000
 Bahçelievler , Bahçelievler Mah.,3,1,160,24,4,35000
 Beşiktaş , Yıldız Mah.,2,1,90,30,3,35000
 Esenyurt , Aşık Veysel Mah.,1,1,97,14,2,15500
 Kağıthane , Merkez Mah.,2,1,90,24,2,26000
 Sancaktepe , Emek Mah.,1,1,68,5,3,25000
 Maltepe , Feyzullah Mah.,2,1,100,0,4,45000
 Şişli , Esentepe Mah.,2,1,110,5,3,37500
 Tuzla , Mimar Sinan Mah.,2,1,95,4,3,25000
 Sultangazi , Esentepe Mah.,2,1,80,27,0,14000
 Şişli , Cumhuriyet Mah.,1,1,80,30,3,35000
 Şişli , Gülbahar Mah.,4,1,160,20,4,25000
 Esenyurt , Mehmet Akif Ersoy Mah.,2,1,100,7,3,17000
 Beyoğlu , Halıcıoğlu Mah.,2,1,85,26,2,21000
 Ümraniye , Yukarı Dudullu Mah.,3,1,130,21,1,23000
 Esenyurt , Yeşilkent Mah.,2,1,170,0,8,19000
 Kağıthane , Talatpaşa Mah.,1,1,65,1,3,25000
 Beyoğlu , Kılıçali Paşa Mah.,3,1,100,40,0,40000
 Esenyurt , Zafer Mah.,2,1,90,5,2,27500
 Pendik , Yenişehir Mah.,1,1,61,5,1,19000
 Küçükçekmece , Gültepe Mah.,2,1,100,31,1,25000
 Esenyurt , Balıkyolu Mah.,3,1,100,6,1,13500
 Beylikdüzü , Gürpınar Mah.,2,1,110,0,4,22000
 Beylikdüzü , Marmara Mah.,4,1,220,0,1,65000
 Üsküdar , Altunizade Mah.,2,1,154,8,3,75000
 Beylikdüzü , Marmara Mah.,3,1,210,21,8,27000
 Çekmeköy , Cumhuriyet Mah.,2,1,65,11,1,19000
 Kartal , Çavuşoğlu Mah.,2,1,90,0,4,31000
 Esenyurt , Fatih Mah.,2,1,79,5,0,13000
 Esenyurt , Akevler Mah.,1,1,90,9,5,10000
 Üsküdar , Mehmet Akif Ersoy Mah.,2,1,125,26,1,30000
 Maltepe , Cevizli Mah.,2,1,60,3,2,23500
 Çekmeköy , Sultançiftliği Mah.,2,1,126,11,8,45000
 Bahçelievler , Çobançeşme Mah.,2,1,145,31,4,25500
 Sarıyer , Sarıyer Merkez Mah.,2,1,90,40,5,42500
 Beylikdüzü , Barış Mah.,3,1,135,25,4,22000
 Başakşehir , Ziya Gökalp Mah.,1,1,61,0,7,18000
 Kadıköy , Fikirtepe Mah.,2,1,108,4,3,47000
 Çekmeköy , Cumhuriyet Mah.,4,1,150,3,3,40000
 Avcılar , Mustafa Kemal Paşa Mah.,4,1,220,4,3,30000
 Sarıyer , Maslak Mah.,3,1,174,9,2,70000
 Beyoğlu , Hacımimi Mah.,1,1,110,5,0,55000
 Şişli , 19 Mayıs Mah.,2,1,85,11,5,34000
 Kağıthane , Seyrantepe Mah.,2,1,102,3,5,70000
 Zeytinburnu , Sümer Mah.,1,1,60,28,4,10000
 Beykoz , Anadolu Kavağı Mah.,3,1,100,31,2,29000
 Beylikdüzü , Adnan Kahveci Mah.,3,1,165,15,8,26000
 Fatih , Mevlanakapı Mah.,1,1,65,40,3,15000
 Üsküdar , Valide-i Atik Mah.,3,1,101,37,2,25000
 Beykoz , Çubuklu Mah.,3,1,135,20,5,40000
 Esenyurt , Yeşilkent Mah.,2,1,100,10,3,12000
 Üsküdar , Bahçelievler Mah.,2,1,105,0,3,45000
 Kartal , Hürriyet Mah.,3,1,140,19,1,22000
 Ümraniye , Çakmak Mah.,2,1,75,20,4,24000
 Üsküdar , Bulgurlu Mah.,1,1,65,12,0,16500
 Küçükçekmece , İstasyon Mah.,2,1,90,5,1,25000
 Kağıthane , Sultan Selim Mah.,1,1,60,26,5,13000
 Sarıyer , Ferahevler Mah.,2,1,75,25,4,20000
 Kadıköy , Osmanağa Mah.,2,1,50,21,5,28000
 Kağıthane , Sultan Selim Mah.,1,1,65,10,1,20000
 Bahçelievler , Şirinevler Mah.,2,1,75,26,-2,18000
 Küçükçekmece , Yeni Mahalle Mah.,2,1,85,4,0,15000
 Bakırköy , Cevizlik Mah.,2,1,75,34,1,25000
 Sancaktepe , Osmangazi Mah.,2,1,90,0,1,19750
 Fatih , Molla Gürani Mah.,3,1,120,35,3,28000
 Beykoz , Fatih Mah.,4,1,145,25,3,30000
 Beyoğlu , Kamer Hatun Mah.,1,1,45,30,4,11000
 Kartal , Uğur Mumcu Mah.,3,1,130,26,8,21000
 Beykoz , Rüzgarlıbahçe Mah.,2,1,100,21,1,30000
 Fatih , Molla Gürani Mah.,2,1,80,36,0,10000
 Beşiktaş , Ortaköy Mah.,1,1,76,36,0,23000
 Şişli , Ergenekon Mah.,2,1,100,40,3,30000
 Avcılar , Ambarlı Mah.,2,1,90,25,3,17000
 Tuzla , Evliya Çelebi Mah.,3,1,129,5,2,31000
 Şişli , Fulya Mah.,2,1,95,27,3,25000
 Sarıyer , Tarabya Mah.,2,1,65,30,0,15000
 Adalar , Maden Mah.,2,1,120,5,0,26000
 Bakırköy , Yeşilyurt Mah.,3,1,120,5,0,70000
 Beylikdüzü , Marmara Mah.,3,1,200,25,1,25000
 Sarıyer , Kireçburnu Mah.,1,1,70,25,0,16000
 Sancaktepe , Atatürk Mah.,3,1,142,11,2,36000
 Ümraniye , Esenevler Mah.,3,1,125,10,4,35000
 Beşiktaş , Nisbetiye Mah.,1,1,100,16,2,65000
 Kağıthane , Talatpaşa Mah.,2,1,95,21,3,26000
 Sarıyer , Büyükdere Mah.,1,1,80,30,2,18000
 Şişli , Yayla Mah.,2,1,80,26,1,28000
 Bakırköy , Şenlikköy Mah.,2,1,120,13,2,85000
 Çekmeköy , Çamlık Mah.,1,1,100,10,0,18500
 Maltepe , Aydınevler Mah.,2,1,80,8,3,31000
 Kağıthane , Talatpaşa Mah.,2,1,90,4,6,23500
 Pendik , Yenişehir Mah.,1,1,67,11,7,19500
 Sancaktepe , Meclis Mah.,2,1,105,30,1,16500
 Kağıthane , Gültepe Mah.,2,1,105,5,3,25000
 Bayrampaşa , Muratpaşa Mah.,3,1,160,30,4,24000
 Şişli , Cumhuriyet Mah.,1,1,90,10,8,49000
 Sarıyer , İstinye Mah.,3,1,122,30,3,20000
 Beşiktaş , Dikilitaş Mah.,3,1,145,12,3,45000
 Şile , Balibey Mah.,2,1,100,24,2,22000
 Küçükçekmece , Söğütlü Çeşme Mah.,2,1,90,1,1,17750
 Küçükçekmece , Söğütlü Çeşme Mah.,2,1,90,1,1,17750
 Pendik , Kaynarca Mah.,2,1,100,5,7,35000
 Sarıyer , Cumhuriyet Mah.,2,1,110,30,2,25000
 Kağıthane , Ortabayır Mah.,1,1,65,23,1,20000
 Sarıyer , Ayazağa Mah.,2,1,85,25,0,25000
 Beyoğlu , Evliya Çelebi Mah.,1,1,50,20,2,20000
 Esenyurt , Piri Reis Mah.,2,1,120,3,3,11000
 Kağıthane , Seyrantepe Mah.,2,1,85,21,3,23000
 Esenler , Kazım Karabekir Mah.,2,1,100,30,3,18000
 Şişli , Gülbahar Mah.,3,1,130,15,5,35000
 Maltepe , Yalı Mah.,1,1,55,1,1,24000
 Beyoğlu , Sururi Mehmet Efendi Mah.,1,1,50,5,4,17000
 Şişli , Eskişehir Mah.,2,1,100,10,3,30000
 Fatih , Ayvansaray Mah.,2,1,85,45,2,20000
 Pendik , Yenişehir Mah.,2,1,95,4,3,47000
 Maltepe , İdealtepe Mah.,3,1,135,30,3,30000
 Kağıthane , Sultan Selim Mah.,3,1,120,29,4,29999
 Zeytinburnu , Sümer Mah.,2,1,85,32,2,18000
 Eyüpsultan , Emniyettepe Mah.,3,1,150,16,1,35000
 Beykoz , Yeni Mahalle Mah.,2,1,115,29,0,18000
 Eyüpsultan , Akşemsettin Mah.,2,1,100,16,4,20000
 Sarıyer , Tarabya Mah.,3,1,140,16,2,36000
 Esenyurt , Mehmet Akif Ersoy Mah.,3,1,165,21,0,10000
 Kağıthane , Emniyet Evleri Mah.,2,1,92,30,0,25000
 Bahçelievler , Zafer Mah.,2,1,90,40,1,21000
 Başakşehir , Altınşehir Mah.,2,1,100,7,3,17000
 Şişli , Paşa Mah.,2,1,100,26,1,25000
 Sarıyer , İstinye Mah.,2,1,100,30,1,40000
 Şişli , Harbiye Mah.,1,1,75,31,2,35000
 Bahçelievler , Siyavuşpaşa Mah.,3,1,125,32,5,25000
 Küçükçekmece , Gültepe Mah.,2,1,90,7,1,32000
 Kartal , Soğanlık Yeni Mah.,2,1,90,5,2,47000
 Kağıthane , Nurtepe Mah.,2,1,120,16,5,25000
 Beykoz , Kavacık Mah.,1,1,95,20,5,7500
 Kağıthane , Çeliktepe Mah.,3,1,95,30,2,16000
 Fatih , Şehremini Mah.,2,1,90,42,2,25000
 Ataşehir , Kayışdağı Mah.,1,1,65,5,3,25000
 Sarıyer , Maslak Mah.,1,1,94,4,3,50000
 Fatih , Cerrahpaşa Mah.,2,1,130,40,3,25000
 Fatih , Koca Mustafapaşa Mah.,1,1,55,45,0,15000
 Beyoğlu , Pürtelaş Hasan Efendi Mah.,1,1,60,35,-1,19000
 Ataşehir , İçerenköy Mah.,2,1,80,10,1,26000
 Maltepe , Altıntepe Mah.,2,1,85,0,1,33000
 Sarıyer , Zekeriyaköy Mah.,2,1,90,26,0,38000
 Şişli , Bozkurt Mah.,1,1,75,25,1,18000
 Küçükçekmece , İstasyon Mah.,2,1,75,20,1,20000
 Üsküdar , Zeynep Kamil Mah.,1,1,65,3,2,26000
 Bakırköy , Kartaltepe Mah.,1,1,70,40,0,18000
 Şişli , Mecidiyeköy Mah.,1,1,75,4,-2,20000
 Beşiktaş , Nisbetiye Mah.,3,1,140,26,1,60000
 Şişli , Cumhuriyet Mah.,3,1,140,7,2,50000
 Sarıyer , Huzur Mah.,3,1,160,5,3,75000
 Maltepe , Zümrütevler Mah.,3,1,90,21,2,19500
 Çekmeköy , Cumhuriyet Mah.,2,1,75,1,3,21000
 Beyoğlu , Çatma Mescit Mah.,1,1,60,40,2,12000
 Beşiktaş , Dikilitaş Mah.,2,1,85,40,2,35000
 Beykoz , Çubuklu Mah.,3,1,135,26,1,44000
 Bayrampaşa , Muratpaşa Mah.,2,1,75,12,3,25000
 Üsküdar , Çengelköy Mah.,3,1,165,26,1,65000
 Beyoğlu , Cihangir Mah.,2,1,90,20,3,25000
 Esenyurt , Talatpaşa Mah.,2,1,95,6,3,14500
 Esenyurt , Hürriyet Mah.,2,1,119,8,1,13000
 Güngören , Mehmet Nesih Özmen Mah.,3,1,120,31,1,22500
 Üsküdar , Selimiye Mah.,1,1,90,40,1,25000
 Sarıyer , İstinye Mah.,2,1,90,30,0,20000
 Üsküdar , Zeynep Kamil Mah.,3,1,160,31,1,30000
 Kadıköy , Zühtüpaşa Mah.,1,1,66,32,3,20000
 Bahçelievler , Soğanlı Mah.,3,1,130,28,4,20000
 Esenyurt , Piri Reis Mah.,1,1,85,10,3,15000
 Küçükçekmece , Cennet Mah.,3,1,120,35,2,23000
 Şişli , Kuştepe Mah.,2,1,75,21,3,19000
 Beykoz , Yeni Mahalle Mah.,2,1,105,26,0,20000
 Beylikdüzü , Adnan Kahveci Mah.,3,1,189,5,5,50000
 Kartal , Orta Mah.,2,1,105,8,3,30000
 Kartal , Orta Mah.,2,1,105,8,3,30000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,2,1,151,21,6,25000
 Küçükçekmece , Kemalpaşa Mah.,2,1,110,22,3,20000
 Çekmeköy , Merkez Mah.,3,1,120,5,1,25300
 Esenler , Mimar Sinan Mah.,2,1,95,26,0,13500
 Üsküdar , Selami Ali Mah.,2,1,135,28,3,35000
 Maltepe , İdealtepe Mah.,3,1,120,31,2,35000
 Pendik , Orhangazi Mah.,3,1,130,26,4,18000
 Kadıköy , Bostancı Mah.,4,1,175,11,6,77000
 Üsküdar , Bulgurlu Mah.,3,1,135,28,3,35000
 Eyüpsultan , Çırçır Mah.,2,1,110,16,1,25000
 Tuzla , Yayla Mah.,3,1,110,26,4,19000
 Küçükçekmece , Gültepe Mah.,2,1,125,21,1,22500
 Kartal , Hürriyet Mah.,2,1,105,1,2,27000
 Pendik , Dumlupınar Mah.,3,1,118,0,0,35000
 Beylikdüzü , Adnan Kahveci Mah.,1,1,80,5,3,21000
 Maltepe , Çınar Mah.,3,1,130,24,1,40000
 Esenyurt , Akevler Mah.,3,1,145,11,1,28000
 Kağıthane , Merkez Mah.,3,1,130,16,7,45000
 Başakşehir , Başakşehir Mah.,2,1,70,16,2,25000
 Esenyurt , Sultaniye Mah.,2,1,120,5,3,20000
 Esenyurt , Süleymaniye Mah.,2,1,100,5,1,13000
 Pendik , Sülüntepe Mah.,3,1,135,11,2,30000
 Eyüpsultan , Göktürk Merkez Mah.,2,1,120,0,0,58000
 Küçükçekmece , Kanarya Mah.,2,1,85,12,1,15500
 Esenyurt , Balıkyolu Mah.,2,1,100,0,1,14500
 Beylikdüzü , Yakuplu Mah.,2,1,95,8,1,20000
 Çekmeköy , Sultançiftliği Mah.,3,1,148,11,8,40000
 Esenyurt , Yeşilkent Mah.,1,1,75,9,3,12000
 Fatih , Koca Mustafapaşa Mah.,3,1,120,40,4,32000
 Üsküdar , Altunizade Mah.,2,1,90,10,0,47000
 Beşiktaş , Mecidiye Mah.,3,1,155,21,2,39999
 Kadıköy , Fikirtepe Mah.,2,1,145,4,3,57000
 Beşiktaş , Gayrettepe Mah.,3,1,128,45,6,50000
 Küçükçekmece , Halkalı Merkez Mah.,1,1,50,5,6,23000
 Küçükçekmece , Halkalı Merkez Mah.,1,1,50,5,6,23000
 Bakırköy , Yeşilyurt Mah.,1,1,85,3,0,50000
 Şişli , Kuştepe Mah.,1,1,55,8,0,18500
 Beyoğlu , Kılıçali Paşa Mah.,1,1,75,40,1,38000
 Üsküdar , Murat Reis Mah.,2,1,115,42,1,25000
 Maltepe , Çınar Mah.,3,1,140,26,1,45000
 Sultanbeyli , Adil Mah.,2,1,120,26,3,30000
 Şişli , Cumhuriyet Mah.,1,1,85,5,0,65000
 Fatih , Şehremini Mah.,2,1,80,40,3,24000
